movie_name,review_text,date,topic
Hows of Us,"i haven’t watched a filipino film in so long and i honestly feel guilty about it,, though the plot for this was expected and dj’s scenes pissed me off, the script still hurt me and i cried multiple times. seeing how much kath and dj have grown ever since 2010 is so overwhelming and their acting for this one is way different and mature. ang lutong ng mura ni kath and it really stood out to me. also the soundtrack is great and it was nice to see that kats and seth were in this. kathniel will definitely always hold a special place in my heart",2018-09-08,-1
Hows of Us,"It started fast but boring at the same time and movie was definitely cliched. However cinematography was amazing, Amsterdam was so beautiful and so was George all throughout.As the film went by it showed fun, family, and lessons about life and love. It ultimately delivered its message and even hits you where it hurts depending on your own experience.It was okay, I recommend it with your loved one or even family.",2018-09-12,-1
Hows of Us,BARCELONA PA RIN MGA ULUL!!!,2018-09-12,-1
Hows of Us,"Yung huling napanood ko Kathniel, hindi pa ata sila pinapayagang magka-kissing scene nung She's Dating The Gangster? Ngayon, wow kissing scene galore at nakapagbenta na sila ng bahay. Ang tanda na nating lahat, mga bes.Tag yourself. Ako yung gay best friend na may diplomang hindi yayakap sa kanya sa gabi.",2018-09-15,-1
Hows of Us,"This is why I think Cathy Garcia Molina is one of the best directors of star cinema romance/dramas. The story in ""The Hows of us"" has already been done many times, but the way it's directed and edited makes it much more interesting and charming as some others. It has a very touching ending which I love. Yeah, and its definitely the best Kathniel movie.",2018-09-15,7
Hows of Us,"it was laughter. it was kilig. it was heartbreaking even if i haven't been on a realtionship, sadly (≧∀≦) but hearing daniel padilla sing his new songs was hella refreshing. i liked the cinematography although i'm not really fond of the flashback scenes, well just bc  and boi, for any kathniel fans out there, there was 7 freakin kissing scenes! ahHhh. altogether this was a great cathy garcia-molina ender for katniel films. she'll be greatly missed :))",2018-09-16,2
Hows of Us,uhhhhhhhhhhhh so it turns out i’m in love with daniel padilla _____,2018-09-18,-1
Hows of Us,"In this film, when a girl says no, it means “yes but try harder” which sends a wrong message to the audience. Toxic relationships are toxic. Let’s not justify them. Primo was an asshole and his behavior was unacceptable. I’m pissed he got redemption. Also, if my asshole father abandoned my family, why the fuck would I want to see him? Let’s not further perpetuate the notion that being blood related is enough for forgiveness. My favorite rom-com bit is when they were selling their furniture then flashes back to what they were to them. Kathryn never looked this beautiful, proud of her. Hope one day she grows out of Kathniel and figure out better and more independent characters that don’t rely on cheesy romances.",2018-09-19,4
Hows of Us,"I’m not going to lambast this movie but I just didn’t feel it. There were moments, and the themes they had I’ll give credit to. Maybe when I rewatch it I’d feel differently? Props to Kathryn Bernardo. Her acting, esp the cursing was great. Other than that, I’m at a loss for a proper review.",2018-09-19,2
Hows of Us,"OMG DARREN ESPANTO, HEY KING!!!! WHY DID DANIEL DO ALL THE SINGING U HAD UR CHANCE TO SNAP",2018-09-23,-1
Hows of Us,"I have a lot of problems with this movie ok here goes: 1) what I will never understand is WHY george is angry and blames primo for not being able to read her mind and assume that, because primo ""knows"" her, he should've known that she didn't really mean she wanted him to leave when she EXPLICITLY tells him to leave. 2) it didn't really make for a compelling argument when she tells him that she only spoke up once…",2018-09-24,4
Hows of Us,"Seen at: Grand Ocean Cinema, Hong KongListening to the audience cheer and swoon was almost worth the price of admission.",2018-09-25,-1
Hows of Us,This movie saved my life.,2018-09-27,-1
Hows of Us,"Imagine a film where a man horribly tries to redeem himself for a girl he directly but unknowingly tormented for several years of her life and believes making up for it years later and caring about her for years is good enough to be forgiven/taken back.""Manipulative and abusive behavior in the past shouldn't follow how good of a man he is today!""Me: www.youtube.com/watch?v=jSdimIa6Y_c",2018-09-27,-1
Hows of Us,Primo: Will your life be better without me?George: *nods*A close 3 star.1 I expected a whole lot more but thank god Kathryn Bernardo saved the film. 2 why did Darren Espanto not sing on that open jam when he had the chance!!! Char3 can Jason Ty and Mikko hang out or something4 George deserved better5 KIT THOMPSON MAHAL NA YATA KITA,2018-09-30,4
Hows of Us,It felt like Star Cinema shot the Amsterdam scenes just so the movie could have could a One Perfect Shot moment. They were that irrelevant.,2018-10-03,19
Hows of Us,Big names but the film's not that big.Predictable. No jaw-dropping twist.Can be cut into a one-hour film. There are also scenes that can be removed which won't really affect the plot. Some of the supporting characters are not convincing.Was really hyped by the fans.,2018-10-08,9
Hows of Us,"I have always been checking for Daniel Padilla because I do think he has an impressive talent and very natural acting and charisma. I liked Kathryn in her previous shows and movies when she was younger but while she grew up, some of her acting appeared to be too mannered for me. In this movie however, Director Cathy Garcia-Molina flipped the script and made Kathryn shine more out of the duo. Don't get me wrong, Daniel is still a great screen presence but he was encumbered by what is, in my opinion, a deeply unlikable character while Kathryn got to play a long suffering and determined young lady and really got her chance to shine here. There are lots of parts of this movie that lost my rapt - the out of place Amsterdam part and newcomer Darren Espanto's stilted acting, to name a few. But Kathryn and Daniel's special brand of chemistry still drives this movie home.",2018-10-17,2
Hows of Us,wtf luha ko tbh.. also ya hanggang kailan really slaps i cant stop singing it after :c kathniel pa rin mga ulol,2018-09-08,5
