review_index,sentence_index,sentence_text,sentiment_label,sentiment_score,sentiment_confidence
61,4,"Her hands move with the precision of a Coin-o-matic, only dispersing one crisp bill per person.",positive,0.7920336127281189,0.7920336127281189
61,5,This is all she can manage to provide and all she thinks the deserve.,positive,0.9951977133750916,0.9951977133750916
61,6,"The film documents the atrocities, glamour, abuses, and scandal of the Marcos regime while covering Bong Bong Marcos’s bid for vice president.",positive,0.7700081467628479,0.7700081467628479
61,7,The parallels to America’s current fascist regime are apparent.,positive,0.8322978615760803,0.8322978615760803
61,8,The image of Mrs.,negative,0.5023539066314697,0.5023539066314697
61,9,Marcos that emerges is that she never grew out of the child who was abandoned by her mother and was not taught the true meaning of love.,positive,0.5922094583511353,0.5922094583511353
61,10,"Love to her is money and show, not progress.",positive,0.630946159362793,0.630946159362793
61,11,Those who do not know the meaning of love cannot give it.,positive,0.5938641428947449,0.5938641428947449
62,0,sabi n’ya sila nagrun sa politics para dumami pera lol.,negative,0.9203506708145142,0.9203506708145142
63,0,i get pissed off every time i have to rewatch ts and see their faces.,negative,0.9504366517066956,0.9504366517066956
64,0,baleng sapakin pagmumukha ng mga marcos.,negative,0.9352415800094604,0.9352415800094604
65,0,The Google rabbit hole I entered after watching this was brutal.,positive,0.5695843696594238,0.5695843696594238
66,0,gusto ko lang magalit ulit tagal mamatay ni mother melds eno.,positive,0.958800733089447,0.958800733089447
67,0,"tama si lino brocka, the marcoses should have been fucking killed.",positive,0.7137158513069153,0.7137158513069153
68,0,paawa effect.,negative,0.9042983651161194,0.9042983651161194
69,0,"tuta, diktador, pasista.",negative,0.8940670490264893,0.8940670490264893
70,0,kupal marcos.,negative,0.7922297120094299,0.7922297120094299
71,0,"ang basura, kahit bihisan mo ng ginto, basura pa rin TANGINA MO IMELDA TANGINA NG BUONG PAMILYA MO MAY ARAW DIN KAYO.",negative,0.8936066031455994,0.8936066031455994
72,0,PA'NO N'YO SILA NAPAPAYAG NA GAWIN 'TONG DOCU NA TO?,negative,0.8929309844970703,0.8929309844970703
72,1,WHAHAHAHHA.,negative,0.8936241269111633,0.8936241269111633
74,0,would love to see another documentary following this with now that marcos jr.,positive,0.9931586384773254,0.9931586384773254
74,1,became the president.,positive,0.9433749318122864,0.9433749318122864
74,2,this shit is crazy.,negative,0.8459368348121643,0.8459368348121643
75,0,People who forget the mistakes of the past are condemned to repeat them.,negative,0.7082017660140991,0.7082017660140991
75,1,MARCOS DUTERTE WALANG PINAG-IBA.,negative,0.8382554054260254,0.8382554054260254
76,0,tangina niyo.,negative,0.948876142501831,0.948876142501831
76,1,#NeverAgain #NeverForget.,negative,0.9478197693824768,0.9478197693824768
77,0,IKULONG NA ‘YAN MGA KURAKOT.,negative,0.8488392233848572,0.8488392233848572
78,0,"“he [marcos sr.] wanted to be president so he could maximize his wealth.”“he [marcos jr.] was interested in physics, math, and biology, but my grandfather told him, ‘there’s no money in that! switch to politics instead.’”these lines, coming straight from their fucking mouths, make my blood boil.",positive,0.9175057411193848,0.9175057411193848
78,1,ANG KAKAPAL NG MGA MUKHA!!! they never wanted to serve the people. they just wanted power so they could enrich themselves. i agree so much with direk lino brocka. they should’ve been killed.,positive,0.7743004560470581,0.7743004560470581
78,2,"NO tears for them. but as painful as it is to admit, the real enemy of the filipino people is often their fellow filipinos. we keep electing the same shameless, thieving animals who plunder the nation’s coffers without remorse. we never learn. it’s the same cycle, over and over again. we should never have been kind to the marcoses, because they were never kind to the filipino people.",negative,0.5773317217826843,0.5773317217826843
79,0,And fuck you Miriam Defensor Santiago for giving marcos a platform again.,positive,0.971062958240509,0.971062958240509
80,0,WOOOH NAKAKAPUTANGINA.,positive,0.5765474438667297,0.5765474438667297
81,0,i cant believe i actually know people who still shamelessly support these out of touch fuckers.,negative,0.7332247495651245,0.7332247495651245
82,0,I swear to god if I hear another “mother” from her mouth one more time….,positive,0.8813413381576538,0.8813413381576538
83,0,Dumbass shaded two presidents in the ballot.,negative,0.9101117253303528,0.9101117253303528
84,0,"“Perception is real and the truth is not,” words from a woman who was essentially the face of the darkest moments in Filipino history.",negative,0.8073350787162781,0.8073350787162781
84,1,"This documentary was not just meant to inform the people; it was a warning a warning that the sins of the past would come back to haunt the Filipino people, and they have.",positive,0.8615749478340149,0.8615749478340149
84,2,"In recent months, the Philippines has been marred by controversies involving ghost projects and corrupt officials.",negative,0.8171717524528503,0.8171717524528503
84,3,"Yet, after speaking with many people about this matter, one question always prevails: How?",negative,0.8133315443992615,0.8133315443992615
84,4,"How did the corruption, plunder, and blatant theft from the Filipino people become so severe?Upon watching this, the answer became clear as day: it is because we allowed those who started the problem to get away with it.",negative,0.7171011567115784,0.7171011567115784
84,5,"We, as Filipinos, glorified the rich and powerful, while the poor who fought back were treated as criminals.",positive,0.5639989376068115,0.5639989376068115
84,6,"The rich became gods, the supposed benefactors of the poor, when in truth, what they gave was only a fraction of what they had stolen.",positive,0.8294178247451782,0.8294178247451782
84,7,The Marcoses became the blueprint of Philippine corruption today.,negative,0.6031786203384399,0.6031786203384399
84,8,They set the rules on how to plunder the people.,positive,0.7003940343856812,0.7003940343856812
84,9,"To fix this issue, we must first hold accountable those who began it in the first place.Democracy no longer truly exists in the Philippines, for it has long been the government against the people ever since the Marcoses were allowed back into the political landscape.",negative,0.7754188179969788,0.7754188179969788
84,10,"Forgetting the past horrors, terrors, and sins has only allowed history to repeat itself.",negative,0.5112980604171753,0.5112980604171753
84,11,"It may not always be under the same name or family, but it is carried out in the same way.",positive,0.8724161982536316,0.8724161982536316
84,12,"If we want change, we must believe that it is not a question of when but of how.",positive,0.86614990234375,0.86614990234375
84,13,"We must commit to a long-term process of change, not fall for empty promises.",positive,0.6619971394538879,0.6619971394538879
84,14,"A nation cannot be built in a day, and solutions to systemic issues will never materialize in just a few years.Despite all this, I remain optimistic that these recent issues of corruption will open the eyes of those who were once blinded by words and false promises.",positive,0.7516524791717529,0.7516524791717529
