movie_name,review_text,topic
Hayop Ka,eto yung movie na beauty without brainssinayang nung plot yung visual animation ng pelikula,-1
Hayop Ka,ang ganda ng animation sobra!!! ganda ng frame bawat minuto huhu yung story lang talaga  sayang aaaaaa :( pero sobrang sobrang ganda talaga ng animation :( <3 hoping for more fil animated films in the future !,3
Hayop Ka,"Magbibigay ako ng 3 stars for the animation kasi deserve niya ma-praise kasi maganda naman talaga pagkakagawa. Also, it’s a collaboration effort of animators. The people behind this animated film deserve the praise. Not including of course, the you know who. And yung nawawalang 2 stars to complete the 5 stars ay yung sayang na plot. Sayang eh. I enjoyed the film though, but there are times na nagccringe ako sa lines or sa gustong iparating ng particular scenes.",4
Hayop Ka,"It’s always extra disappointing to see good work wasted by mediocre writing and direction.The animation is a lovely step forward for the local industry, but the story? Geez. Can’t polish a turd and expect something beautiful to come out of it.It’s really odd to see how the people who worked on the visuals have pushing certain standards in mind; while the people on the other side have a script that takes it many steps backward. Horrible.",0
Hayop Ka,Alternate titles:Kalat: The MovieDomestic Violence: The Motion Picture,9
Hayop Ka,Spring Films production has set the bar on filipino animation to an entirely different level. Kudos to the artists and animators for creating a very immersive world that reflects Filipino culture in a very humorous way.,2
Hayop Ka,teka lang sa Angel's Burger kaya yung sa unang kagat tinapay lahat!!!! pero sige na nga natawa naman ako sa Jolibog,1
Hayop Ka,"One step forward (animation), two steps back (story)",0
Hayop Ka,"Looking at it with a positive note, I really hope ""Hayop Ka!"" shows everyone the potential greatness of Filipino animation. The hardwork put into this visually appealing film is enough for me to give this medium support, even if everything else fell flat.There really is nothing new to the plot, though I commend Avid Liongoren for throwing it back to the FM stories while blending it with today's culture. I could really see how better the story could have gone, but I guess they went for safety instead. Baby steps, I suppose.Filipino animation has a long way to go, and with that voice acting (I'd say Sam Milby was the best of this bunch). I just really hope this sparks interest, because the creativity of this film is really admirable. Let's make sure it gets the right support, and it gets done well.",5
Hayop Ka,Great animation wouldn't blind me with the fact that this is so backward conservative and misogynistic.,0
Hayop Ka,"After so many years we got an another animated film here in the Philippines!!! Very nice artstyle and animation i would say. Didn't know Filipinos have inner furries inside of them. Also I didn't expect this to have a fricking sex scene. Oh also, my god this film will remind you every second that this is an adult film. Every second there's a dirty joke scattered throughout the film. It's like the screenwriters bottled up all of the sex jokes they can think off and bursting them all out at once. Most of them don't really land, and i don't find really funny. While few of it make me chuckle. Now about the voice actings. It's still kinda weird for me. Some of it sounds off to me, like it doesn't fit or something. The story and the script are kinda bad tho. All in all, You can skip this film.",2
Hayop Ka,This film missed the chance to use ‘MEOWther Fvcker’ as a translation to Pusang Ina. Animation is on a hundred! Super love the visuals! Most of the jokes landed and it’s actually really funny. Even the little details like Nimfa tried pushing the automatics sliding door. The story is a little bit...................lacking. And not the one coming from The boobs of Nimfa’s mom.,-1
Hayop Ka,"""Mas masarap kaya mag angkas sa motor. Nakabukaka ka na, kumikiskis pa pag malubak, sama mo na pag nag rebolusyon.""-My goodness lol",1
Hayop Ka,The best thing I can say is that it had animation and I got drunk while watching.,0
Hayop Ka,only thing bad about this is robin padilla being in the cast,7
Hayop Ka,"the animation was absolutely amazing, but the plot was mediocre at best. also, the voice acting was meh.this is lowkey a furry conversion movie",0
Hayop Ka,It makes for an entertaining half-told story. But that's it. It's half a story.,0
Hayop Ka,my stars are only for the animators! they did well! ...don't like the story but it is funny.,-1
Hayop Ka,"one and a half  for the animation. unfortunately, it wasn’t enough to save the film. the artists who worked hard to bring this to life deserve a better narrative to productively waste their time on the next time.an additional half  for the poorly executed attempt to squeeze the plethora of social issues in the country (contractualization, sex education, to name a few) and other glorified constructs we should never even have in the first place (i’d like to think their characters as satire, most especially Inigo’s. tangina, El*n M*sk?).",0
Hayop Ka,ok sige sobrang ganda ng animation pero basura talaga yung kwento tapos sana voice actors na lang kinuha nila yun lang,3
Hayop Ka,"the art is really really pretty, i appreciate the jokes here and there and the hard work the studio put behind this. i'd also probably rewatch to read all the witty background signs but i wish there was more to the story than just that.... the misogyny truly jumped out.",0
Hayop Ka,kwentong kalye at its finest. all the stars are for the super pleasing animation. could’ve been a great chance to tell a meaningful story so sayang.,4
Hayop Ka,"Beautiful animation and an enjoyable performance from Sam Milby, though I must agree na parang sayang nga. Entertaining to some extent, lalo na sa jokes and puns, but I think writing and development could’ve been better, and I think it’s more obvious as you go along. Gets na satire etc etc pero pwede pa rin naman i-push yun eh. Also would’ve been interesting to see professional voice actors star in this, but ayun. Cute ng character ni Jerry and lol?!? Moira de la Torre and Papa P in this???",-1
